1999.2882, 0.99871764,
1999.3087, 0.99871447,
1999.3291, 0.99845229,
1999.3495, 0.99837531,
1999.3700, 0.99816863,
1999.3904, 0.99808644,
1999.4108, 0.99779793,
1999.4313, 0.99775807,
1999.4517, 0.99759546,
1999.4721, 0.99748854,
1999.4926, 0.99718575,
1999.5130, 0.99699475,
1999.5334, 0.99697794,
1999.5538, 0.99692445,
1999.5743, 0.99687678,
1999.5947, 0.99667295,
1999.6764, 0.99632089,
1999.6969, 0.99615270,
1999.7173, 0.99586245,
1999.7377, 0.99602215,
1999.7582, 0.99596563,
1999.7786, 0.99611956,
1999.7990, 0.99592951,
1999.8195, 0.99576312,
1999.8399, 0.99548874,
1999.8603, 0.99554658,
1999.9216, 0.99515960,
1999.9421, 0.99509907,
1999.9625, 0.99497212,
1999.9829, 0.99505997,
2000.0033, 0.99493269,
2000.0238, 0.99496874,
2000.0442, 0.99487615,
2000.0646, 0.99455192,
2000.0851, 0.99480074,
2000.1055, 0.99455306,
2000.1259, 0.99468749,
2000.1464, 0.99461621,
2000.1668, 0.99442838,
2000.1872, 0.99444531,
2000.2077, 0.99427162,
2000.2281, 0.99416043,
2000.2485, 0.99431124,
2000.2690, 0.99431182,
2000.2894, 0.99404373,
2000.3098, 0.99433236,
2000.3303, 0.99391547,
2000.3507, 0.99434032,
2000.4120, 0.99377346,
2000.4324, 0.99390752,
2000.4528, 0.99367802,
